,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
2341,U001,0200782001,GORDO in,2020-05-03 11:52:31.875000000,2020.0,1930722615.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,32086.998999999996,16-30
2342,U001,0200353024,DECA systems,2020-06-06 12:52:05.625000000,2020.0,1930875791.0,2020-05-07 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM4,3036.5299999999997,0-15
2343,U001,0200752302,KROGER llc,2020-04-20 04:07:02.750000000,2020.0,1930623282.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,13605.409999999998,16-30
2344,U001,0200759878,SA trust,2020-04-28 21:45:32.625000000,2020.0,1930691433.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAH4,10619.503999999999,16-30
2345,U001,0200729942,SA trust,2020-05-18 12:38:55.250000000,2020.0,1930764455.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAA8,10009.23,16-30
2346,U001,0200759878,SA systems,2020-04-22 09:46:48.375000000,2020.0,1930651169.0,2020-03-15 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-15 00:00:00.000000000,NAH4,15844.695999999998,16-30
2347,U001,0200769623,WAL-MAR co,2020-05-20 13:55:18.625000000,2020.0,1930797575.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAH4,37352.721,16-30
2348,U001,0200780383,MEIJ co,2020-05-24 03:20:57.000000000,2020.0,1930776888.0,2020-04-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-04-13 00:00:00.000000000,NAA8,8890.993999999999,16-30
2349,U001,0200722444,PERFOR co,2020-06-04 09:48:59.125000000,2020.0,1930779192.0,2020-04-13 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-13 00:00:00.000000000,NA32,15806.573999999999,16-30
2350,U001,0200761734,H E BUT co,2020-06-02 17:45:56.250000000,2020.0,1930839616.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,25289.054,16-30
2351,U001,0200458131,TIMES ,2020-04-23 09:18:30.000000000,2020.0,1930676772.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,1621.074,0-15
2352,CA02,0140105847,GORDON F corporation,2020-04-05 19:00:11.000000000,2020.0,2960620371.0,2020-03-12 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-14 00:00:00.000000000,CA10,12040.2,0-15
2353,U001,0200769623,WAL-MAR ,2020-06-01 18:39:55.625000000,2020.0,1930826531.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAH4,3986.248,16-30
2354,U001,0200726979,BJ'S  llc,2020-04-10 03:24:09.250000000,2020.0,1930630070.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,212.828,16-30
2355,U001,0200769623,WAL-MAR llc,2020-03-27 09:45:46.324218750,2020.0,1930648204.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAH4,660.184,
2356,U001,0200769623,WAL-MAR corp,2020-04-27 09:52:21.750000000,2020.0,1930632638.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAH4,113.25299999999999,31-45
2357,U001,0200769623,WAL-MAR us,2020-04-30 20:23:22.000000000,2020.0,1930724303.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAH4,27815.585,16-30
2358,U001,0200803720,DEC llc,2020-05-08 20:33:13.250000000,2020.0,1930773157.0,2020-04-10 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAM4,861.476,0-15
2359,U001,0200761734,H E BUT co,2020-07-03 10:00:25.500000000,2020.0,1930789403.0,2020-04-15 00:00:00.000000000,2020-06-19 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAGD,1337.168,0-15
2360,CA02,0100021489,CHENS E us,2020-05-24 17:28:15.500000000,2020.0,2960629016.0,2020-04-14 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-17 00:00:00.000000000,CA10,15559.25,16-30
2361,U001,200706844,WINC trust,2020-04-15 10:58:15.625000000,2020.0,1930670860.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAA8,6250.397999999999,0-15
2362,U001,0200936373,SUPE corp,2020-05-01 15:09:40.500000000,2020.0,1930731626.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,19621.307999999997,0-15
2363,U001,0200769623,WAL-MAR co,2020-04-30 17:53:47.000000000,2020.0,1930732958.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAH4,2657.97,0-15
2364,U001,0200761734,H E BUT systems,2020-04-16 16:32:12.375000000,2020.0,1930654859.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,48832.112,16-30
2365,U001,200780383,MEIJ foundation,2020-06-13 23:38:00.625000000,2020.0,1930665460.0,2020-03-18 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAGD,50179.03799999999,16-30
2366,U001,0200290370,BARGAIN  corp,2020-05-26 22:14:51.000000000,2020.0,1930822528.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAA8,11267.262999999999,16-30
2367,U001,0200772670,ASSOCIAT co,2020-04-10 16:05:17.250000000,2020.0,1930644075.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAU5,1754.8929999999998,0-15
2368,U001,0200741174,M B  ,2020-04-03 19:07:21.250000000,2020.0,1930617973.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,14793.435999999998,0-15
2369,U001,0200777735,NASH  systems,2020-04-13 18:45:15.375000000,2020.0,1930624335.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,11500.306999999999,16-30
2370,U001,0200744019,TARG associates,2020-05-27 01:45:52.125000000,2020.0,1930813621.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,9630.838,16-30
2371,U001,0200769623,WAL-MAR corporation,2020-06-09 12:01:39.875000000,2020.0,1930857675.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAH4,15894.151,16-30
2372,U001,0200769623,WAL-MAR trust,2020-05-30 13:26:54.125000000,2020.0,1930842140.0,2020-05-02 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,NAH4,3018.757,0-15
2373,U001,0200707822,PUBLI co,2020-05-08 07:12:35.625000000,2020.0,1930772247.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAA8,84226.177,0-15
2374,U001,CCU013,KRAFT F trust,2020-03-13 20:14:01.000000000,2020.0,1930582765.0,2020-03-01 00:00:00.000000000,2020-03-01 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAX2,80792.418,0-15
2375,U001,0200769623,WAL-MAR llc,2020-05-09 18:43:54.500000000,2020.0,1930773390.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAH4,32061.637999999995,0-15
2376,U001,0200744019,TARG foundation,2020-04-27 05:43:18.375000000,2020.0,1930705574.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,26519.023999999998,16-30
2377,U001,0200696090,UNITE foundation,2020-05-16 16:43:07.500000000,2020.0,1930788396.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAA8,4858.294,0-15
2378,U001,0200416837,DEC systems,2020-05-22 17:11:29.562500000,2020.0,1930856795.0,2020-05-05 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM2,1848.2589999999998,0-15
2379,U001,0200769623,WAL-MAR us,2020-04-24 05:09:24.125000000,2020.0,1930665743.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAH4,201.187,16-30
2380,U001,0200769623,WAL-MAR trust,2020-04-07 17:52:38.125000000,2020.0,1930629320.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAH4,2301.089,0-15
2381,U001,0200759878,SA in,2020-05-04 23:54:53.750000000,2020.0,1930687664.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAH4,20566.084,16-30
2382,U001,0200772595,SAFEW co,2020-05-10 13:37:05.625000000,2020.0,1930758183.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAA8,91687.806,16-30
2383,U001,0200769623,WAL-MAR foundation,2020-04-15 16:09:56.687500000,2020.0,1930672455.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAH4,5275.514999999999,0-15
2384,U001,0200799367,MCL foundation,2020-05-24 23:50:29.500000000,2020.0,1930798127.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,8074.1219999999985,16-30
2385,U001,200920735,ALBERT llc,2020-06-12 23:07:58.250000000,2020.0,1930641399.0,2020-03-12 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAGD,2611.56,16-30
2386,U001,0200762301,C&S WH corp,2020-05-27 22:10:40.875000000,2020.0,1930828663.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAC6,23277.66,16-30
2387,U001,0200078854,MC A systems,2020-06-01 12:35:17.375000000,2020.0,1930859293.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAA8,4837.588,0-15
2388,U001,0200759878,SA llc,2020-05-13 00:50:17.375000000,2020.0,1930744090.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,9834.23,16-30
2389,U001,0200769623,WAL-MAR llc,2020-04-30 00:48:53.750000000,2020.0,1930720103.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAH4,21093.387,16-30
2390,U001,0200799367,MCL us,2020-04-14 23:37:43.250000000,2020.0,1930623699.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,71416.688,16-30
2391,U001,200769623,WAL-MAR llc,2020-06-12 20:23:22.000000000,2020.0,1930888383.0,2020-05-12 00:00:00.000000000,2020-05-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,NAH4,24736.852,16-30
2392,U001,0200762301,C&S WH systems,2020-06-12 17:45:07.750000000,2020.0,1930666434.0,2020-03-18 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAGD,10740.632,16-30
2393,U001,0200794332,COST in,2020-05-12 18:57:53.500000000,2020.0,1930706278.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAAX,20332.879,31-45
2394,U001,0200936373,SUPE us,2020-04-30 07:02:53.875000000,2020.0,1930710882.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,3316.9709999999995,16-30
2395,U001,0200739006,AL us,2020-05-15 22:06:32.000000000,2020.0,1930821683.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAA8,19345.199999999997,0-15
2396,CA02,0140104234,DEALER llc,2020-03-30 23:41:38.312500000,2020.0,2960620513.0,2020-03-11 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-13 00:00:00.000000000,CA10,2986.6,0-15
2397,U001,0200704858,WAKE foundation,2020-03-27 20:59:57.875000000,2020.0,1930578131.0,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAA8,3047.695,0-15
2398,U001,0200759878,SA corporation,2020-06-06 04:45:00.625000000,2020.0,1930857185.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAH4,18284.951999999997,16-30
2399,U001,0200792293,UNIFIE us,2020-05-05 06:10:10.250000000,2020.0,1930748743.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAA8,28495.893999999997,16-30
2400,U001,0200772670,ASSOCIAT corp,2020-04-13 00:03:40.750000000,2020.0,1930641694.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAU5,25197.123,16-30
2401,U001,0200793830,M trust,2020-06-04 18:51:56.500000000,2020.0,1930855642.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAA8,97362.559,16-30
2402,U001,0200759878,SA corp,2020-04-05 03:04:53.875000000,2020.0,1930586537.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAH4,58744.966,16-30
2403,U001,0200769623,WAL-MAR llc,2020-05-01 04:46:46.250000000,2020.0,1930717832.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAH4,16419.62,16-30
2404,CA02,0140104429,COSTCO associates,2020-05-17 13:14:50.375000000,2020.0,2960629614.0,2020-04-20 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-30 00:00:00.000000000,CA10,35867.22,0-15
2405,U001,0200793830,M llc,2020-05-15 07:42:03.750000000,2020.0,1930777945.0,2020-04-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAA8,12738.732999999998,16-30
2406,U001,0200148860,DOLLA systems,2020-04-26 01:25:20.000000000,2020.0,1930695991.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,37084.774999999994,16-30
2407,U001,0200799342,MITCH us,2020-04-21 05:18:57.875000000,2020.0,1930670709.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAA8,10873.758,16-30
2408,U001,0200915438,GROC corp,2020-04-18 16:41:36.250000000,2020.0,1930630381.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,15662.542,16-30
2409,U001,0200748108,KROGER corp,2020-04-04 12:16:25.375000000,2020.0,1930595863.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,79899.18299999999,16-30
2410,U001,0200965912,C&S W associates,2020-04-03 08:12:50.625000000,2020.0,1930602606.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAC6,107217.15199999999,16-30
2411,U001,200759878,SA foundation,2020-04-18 20:35:28.000000000,2020.0,1930666942.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAH4,21028.217,0-15
2412,U001,0200780383,MEIJ systems,2020-06-02 14:24:33.750000000,2020.0,1930830352.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAA8,21587.692,16-30
2413,U001,200466603,SMITH'S corp,2020-04-26 06:37:37.500000000,2020.0,1930718764.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,89132.099,0-15
2414,U001,0200769623,WAL-MAR llc,2020-04-24 12:47:39.750000000,2020.0,1930705839.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAH4,34122.781,0-15
2415,CA02,0140104249,SOB trust,2020-04-25 07:29:06.062500000,2020.0,2960624674.0,2020-03-29 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-06 00:00:00.000000000,CA10,74925.44,0-15
2416,U001,0200744019,TARG ,2020-05-23 21:34:54.000000000,2020.0,1930723086.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAX2,3.8779999999999997,31-45
2417,CA02,0140104440,SO co,2020-05-07 13:48:37.593750000,2020.0,2960630101.0,2020-04-20 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-22 00:00:00.000000000,CA10,42438.27,0-15
2418,U001,0200387240,O foundation,2020-03-19 17:58:31.812500000,2020.0,1930566753.0,2020-02-27 00:00:00.000000000,2020-03-08 00:00:00.000000000,2020-02-27 00:00:00.000000000,NA10,2837.2679999999996,0-15
2419,U001,0200799367,MCL llc,2020-04-10 03:54:36.125000000,2020.0,1930617048.0,2020-03-08 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-08 00:00:00.000000000,NAA8,35035.56,16-30
2420,U001,0200769623,WAL-MAR trust,2020-04-24 18:14:41.375000000,2020.0,1930685072.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAH4,3860.4299999999994,16-30
2421,U001,0200769623,WAL-MAR in,2020-04-18 13:32:25.375000000,2020.0,1930665593.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAH4,26339.152,16-30
2422,U001,0200726979,BJ'S  systems,2020-04-08 13:34:42.500000000,2020.0,1930606975.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAA8,321.65,16-30
2423,U001,0200769623,WAL-MAR co,2020-06-03 17:06:30.250000000,2020.0,1930839705.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAH4,39468.687999999995,16-30
2424,U001,0200230690,DECA us,2020-05-30 13:25:02.000000000,2020.0,1930804366.0,2020-04-21 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAM1,45.696,31-45
2425,U001,0200761734,H E BUT corporation,2020-05-24 08:19:37.375000000,2020.0,1930809403.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAA8,30820.012999999995,16-30
2426,U001,0200769623,WAL-MAR us,2020-06-02 18:49:32.375000000,2020.0,1930854550.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAH4,4238.822,0-15
2427,U001,0200434439,BAUGH SU foundation,2020-05-24 15:29:59.187500000,2020.0,1930820310.0,2020-04-29 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAA8,1200.213,0-15
2428,CA02,0140104440,SO corporation,2020-04-20 05:47:52.687500000,2020.0,2960625640.0,2020-03-31 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-31 00:00:00.000000000,CA10,103747.65,0-15
2429,U001,0200769623,WAL-MAR foundation,2020-04-03 09:22:11.750000000,2020.0,1930599001.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAH4,8553.818,16-30
2430,U001,0200762301,C&S WH corp,2020-04-30 10:16:34.500000000,2020.0,1930681157.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAC6,321.097,16-30
2431,U001,0200726979,BJ'S  us,2020-04-02 09:27:28.000000000,2020.0,1930577751.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAA8,391.94399999999996,16-30
2432,U001,0200331749,SYSC in,2020-04-07 09:25:55.187500000,2020.0,1930645608.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,1444.324,0-15
2433,U001,CCU002,KRFT FDS ,2020-05-03 14:59:56.875000000,2020.0,1930646789.0,2020-03-17 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAG2,2831.808,0-15
2434,U001,0200769623,WAL-MAR co,2020-05-28 11:22:44.750000000,2020.0,1930830708.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAH4,30779.812,16-30
2435,U001,0200769623,WAL-MAR ,2020-05-05 18:02:40.625000000,2020.0,1930719166.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAH4,37489.137,16-30
2436,CA02,0140104409,LOB llc,2020-04-25 17:08:58.375000000,2020.0,2960624984.0,2020-04-02 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-10 00:00:00.000000000,CA10,275458.2,0-15
2437,U001,0200754278,MBM  ,2020-06-18 21:42:13.500000000,2020.0,1930880906.0,2020-05-09 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,NAA8,402.7099999999999,16-30
2438,U001,0200769623,WAL-MAR associates,2020-05-07 05:49:48.000000000,2020.0,1930714381.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAH4,11356.464,16-30
2439,U001,0200965912,C&S W corporation,2020-05-18 07:24:08.625000000,2020.0,1930777751.0,2020-04-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-04-13 00:00:00.000000000,NAC6,46181.799999999996,16-30
2440,U001,0200743123,KROGER associates,2020-05-13 07:57:18.875000000,2020.0,1930768031.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAA8,45275.369999999995,16-30
2441,U001,0200769623,WAL-MAR in,2020-04-03 14:38:49.125000000,2020.0,1930593003.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAH4,30307.619999999995,16-30
2442,U001,0200712187,SPAR foundation,2020-05-14 15:20:08.250000000,2020.0,1930788905.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAA8,58924.15899999999,16-30
2443,U001,0200793088,DEMOU in,2020-04-25 02:52:11.125000000,2020.0,1930703385.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAA8,28829.989999999994,16-30
2444,U001,0200762301,C&S WH systems,2020-05-13 13:56:34.625000000,2020.0,1930772370.0,2020-04-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAC6,41028.238999999994,16-30
2445,CA02,0140104229,A & W F associates,2020-03-22 19:21:23.937500000,2020.0,2960613785.0,2020-02-29 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-03-04 00:00:00.000000000,CA10,2460.24,0-15
2446,U001,0200769623,WAL-MAR trust,2020-05-16 10:58:12.625000000,2020.0,1930793224.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAH4,19607.014,0-15
